Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Money,Status,Led,Pts,PPts
2021,7,Kansas,Kansas Speedway,1.5,paved track,26.0,21.0,30.0,Danny Bohn,North American Motor Car (Steven Lane),Toyota,138.0,,running,0.0,11.0,0.0
2021,7,Kansas,Kansas Speedway,1.5,paved track,27.0,32.0,32.0,Bret Holmes,Southern States Bank (Stacy Holmes),Chevrolet,138.0,,running,0.0,10.0,0.0
2021,7,Kansas,Kansas Speedway,1.5,paved track,28.0,14.0,19.0,Derek Kraus,Kafka Granite (Bill McAnally),Toyota,138.0,,running,0.0,15.0,0.0
2021,7,Kansas,Kansas Speedway,1.5,paved track,29.0,19.0,11.0,Spencer Davis,Inox Supreme Lubricants (Spencer Davis),Toyota,137.0,,running,0.0,8.0,0.0
2021,7,Kansas,Kansas Speedway,1.5,paved track,30.0,36.0,3.0,Jordan Anderson,Easy Care / BG Services / Bommarito (Jordan Anderson),Chevrolet,137.0,,running,0.0,0.0,0.0
2021,7,Kansas,Kansas Speedway,1.5,paved track,31.0,28.0,41.0,Dawson Cram,Mark Cram,Chevrolet,137.0,,running,0.0,6.0,0.0
2021,7,Kansas,Kansas Speedway,1.5,paved track,32.0,8.0,2.0,Sheldon Creed,Maury Gallagher,Chevrolet,136.0,,running,41.0,21.0,0.0
2021,7,Kansas,Kansas Speedway,1.5,paved track,33.0,24.0,2.0,Kris Wright,Master Tech (Randy Young),Chevrolet,135.0,,running,0.0,4.0,0.0
2021,7,Kansas,Kansas Speedway,1.5,paved track,34.0,40.0,34.0,C.J. McLaughlin,Sci Aps (Josh Reaume),Toyota,133.0,,running,0.0,3.0,0.0
2021,7,Kansas,Kansas Speedway,1.5,paved track,35.0,27.0,20.0,Spencer Boyd,Angry Brew (Randy Young),Chevrolet,133.0,,running,0.0,2.0,0.0
2021,7,Kansas,Kansas Speedway,1.5,paved track,36.0,35.0,12.0,Tate Fogleman,Solid Rock Carriers (Randy Young),Chevrolet,130.0,,running,0.0,1.0,0.0
2021,7,Kansas,Kansas Speedway,1.5,paved track,37.0,39.0,10.0,Jennifer Jo Cobb,Fastener Supply Co. (Jennifer Jo Cobb),Ford,106.0,,electrical,0.0,1.0,0.0
2021,7,Kansas,Kansas Speedway,1.5,paved track,38.0,38.0,33.0,Jesse Iwuji,Josh Reaume,Chevrolet,73.0,,too slow,0.0,1.0,0.0
2021,7,Kansas,Kansas Speedway,1.5,paved track,39.0,37.0,6.0,Norm Benning,MDS A Sign Co (Norm Benning),Chevrolet,42.0,,too slow,0.0,1.0,0.0
2021,7,Kansas,Kansas Speedway,1.5,paved track,40.0,33.0,49.0,Ryan Reed,Frontline Wraps (Ray Ciccarelli),Toyota,27.0,,steering,0.0,1.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,1.0,15.0,2.0,Sheldon Creed,GMS Racing (Maury Gallagher),Chevrolet,147.0,,running,7.0,49.0,5.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,2.0,4.0,99.0,Ben Rhodes,Bombardier LearJet 75 (Duke Thorson),Toyota,147.0,,running,34.0,35.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,3.0,14.0,42.0,Carson Hocevar,Scott's / GM Parts Now (Al Niece),Chevrolet,147.0,,running,1.0,42.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,4.0,9.0,88.0,Matt Crafton,Ideal Door / Menards (Duke Thorson),Toyota,147.0,,running,0.0,38.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,5.0,17.0,98.0,Grant Enfinger,Champion / Curb Records (Mike Curb),Toyota,147.0,,running,0.0,34.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,6.0,6.0,13.0,Johnny Sauter,Vivitar / RealTree (Duke Thorson),Toyota,147.0,,running,0.0,31.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,7.0,26.0,56.0,Timmy Hill,LiftKits4Less.com (Timmy Hill),Chevrolet,147.0,,running,1.0,35.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,8.0,1.0,4.0,John H. Nemechek,Pye-Barker Fire & Safety (Kyle Busch),Toyota,147.0,,running,65.0,48.0,1.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,9.0,12.0,22.0,Austin Wayne Self,AM Technical Solutions / Go Texan (Tim Self),Chevrolet,147.0,,running,0.0,28.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,10.0,31.0,3.0,Jordan Anderson,Rusty's Off Road / Bommarito.com (Jordan Anderson),Chevrolet,147.0,,running,0.0,27.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,11.0,18.0,40.0,Ryan Truex,Marquis Spas (Al Niece),Chevrolet,147.0,,running,4.0,26.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,12.0,19.0,24.0,Ryan Reed,Tandem Diabetes Care (Maury Gallagher),Chevrolet,147.0,,running,0.0,25.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,13.0,2.0,16.0,Austin Hill,United Rentals (Shigeaki Hattori),Toyota,147.0,,running,11.0,33.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,14.0,16.0,26.0,Tyler Ankrum,Liuna (Maury Gallagher),Chevrolet,147.0,,running,0.0,24.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,15.0,5.0,38.0,Todd Gilliland,Black's Tire (Bob Jenkins),Ford,147.0,,running,17.0,36.0,1.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,16.0,3.0,21.0,Zane Smith,Maury Gallagher,Chevrolet,147.0,,running,0.0,29.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,17.0,22.0,45.0,Erik Darnell,Northern Tool & Equipment (Al Niece),Chevrolet,147.0,,running,0.0,20.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,18.0,27.0,30.0,Danny Bohn,North American Motor Car (Steven Lane),Toyota,147.0,,running,0.0,19.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,19.0,21.0,25.0,Timothy Peters,Rackley Roofing (Rackley W.A.R.),Chevrolet,147.0,,running,0.0,19.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,20.0,10.0,1.0,Hailie Deegan,Ford Performance (David Gilliland),Ford,147.0,,running,0.0,17.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,21.0,38.0,44.0,Bayley Currey,Hardcore Fish & Game (Al Niece),Chevrolet,146.0,,running,0.0,16.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,22.0,34.0,20.0,Spencer Boyd,Credit MRI (Randy Young),Chevrolet,144.0,,running,0.0,15.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,23.0,13.0,51.0,Corey Heim,JBL (Kyle Busch),Toyota,142.0,,dvp,2.0,26.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,24.0,37.0,10.0,Jennifer Jo Cobb,Fastener Supply Co. (Jennifer Jo Cobb),Chevrolet,139.0,,overheating,0.0,13.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,25.0,7.0,52.0,Stewart Friesen,Halmar Intl. / Folgers Throwback (Chris Larsen),Toyota,131.0,,dvp,2.0,18.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,26.0,36.0,75.0,Parker Kligerman,Food Country USA (Charlie Henderson),Chevrolet,130.0,,crash,0.0,11.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,27.0,8.0,18.0,Chandler Smith,Safelite Auto Glass (Kyle Busch),Toyota,126.0,,parked,0.0,21.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,28.0,35.0,17.0,David Gilliland,Black's Tire (David Gilliland),Ford,117.0,,crash,0.0,9.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,29.0,28.0,11.0,Spencer Davis,Inox Supreme Lubricants (Spencer Davis),Toyota,117.0,,crash,0.0,8.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,30.0,33.0,12.0,Tate Fogleman,Randco Industries (Randy Young),Chevrolet,117.0,,crash,0.0,7.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,31.0,32.0,41.0,Dawson Cram,Camping World (Mark Cram),Chevrolet,117.0,,crash,0.0,6.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,32.0,39.0,33.0,B.J. McLeod,Camping World (Josh Reaume),Chevrolet,117.0,,crash,0.0,5.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,33.0,11.0,15.0,Tanner Gray,Ford Performance (David Gilliland),Ford,110.0,,crash,2.0,4.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,34.0,23.0,34.0,Akinori Ogata,Kyowa Industrial (Josh Reaume),Toyota,110.0,,crash,1.0,3.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,35.0,20.0,19.0,Derek Kraus,NAPA Power Premium Plus (Bill McAnally),Toyota,109.0,,running,0.0,2.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,36.0,24.0,23.0,Chase Purdy,BamaBuggies.com (Maury Gallagher),Chevrolet,80.0,,crash,0.0,1.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,37.0,40.0,6.0,Norm Benning,Camping World (Norm Benning),Chevrolet,61.0,,too slow,0.0,1.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,38.0,25.0,9.0,Codie Rohrbaugh,Grant County Mulch (Codie Rohrbaugh),Chevrolet,26.0,,crash,0.0,1.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,39.0,30.0,2.0,Kris Wright,WrightCars.com (Randy Young),Chevrolet,25.0,,crash,0.0,1.0,0.0
2021,8,Darlington,Darlington Raceway,1.366,paved track,40.0,29.0,4.0,Cory Roper,TechNet Professional (Roper Racing),Ford,13.0,,crash,0.0,1.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,1.0,5.0,38.0,Todd Gilliland,Crosley Brands (Bob Jenkins),Ford,41.0,,running,8.0,52.0,6.0
2021,9,Austin,Circuit of the Americas,3.41,road course,2.0,2.0,2.0,Kaz Grala,Young's Bulding Systems / Randco (Randy Young),Chevrolet,41.0,,running,11.0,49.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,3.0,1.0,26.0,Tyler Ankrum,Circle B Diecast (Maury Gallagher),Chevrolet,41.0,,running,4.0,48.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,4.0,23.0,9.0,Grant Enfinger,Good Sam Club (Codie Rohrbaugh),Chevrolet,41.0,,running,0.0,33.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,5.0,3.0,2.0,Sheldon Creed,Maury Gallagher,Chevrolet,41.0,,running,14.0,41.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,6.0,21.0,32.0,Sam Mayer,Camping World (Stacy Holmes),Chevrolet,41.0,,running,0.0,39.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,7.0,17.0,42.0,Carson Hocevar,Plains Capital / MG Machinery (Al Niece),Chevrolet,41.0,,running,0.0,30.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,8.0,15.0,21.0,Zane Smith,MRC Construction (Maury Gallagher),Chevrolet,41.0,,running,0.0,29.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,9.0,9.0,16.0,Austin Hill,United Rentals (Shigeaki Hattori),Toyota,41.0,,running,0.0,28.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,10.0,11.0,99.0,Ben Rhodes,Bombardier LearJet 75 (Duke Thorson),Toyota,41.0,,running,3.0,43.0,1.0
2021,9,Austin,Circuit of the Americas,3.41,road course,11.0,26.0,66.0,Paul Menard,Mattei Air Compressors (Duke Thorson),Toyota,41.0,,running,0.0,26.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,12.0,6.0,4.0,John H. Nemechek,Romco (Kyle Busch),Toyota,41.0,,running,0.0,28.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,13.0,13.0,75.0,Parker Kligerman,Good Sam Club (Charlie Henderson),Chevrolet,41.0,,running,0.0,24.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,14.0,28.0,1.0,Hailie Deegan,Monster Energy (David Gilliland),Ford,41.0,,running,0.0,23.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,15.0,4.0,88.0,Matt Crafton,Oklahoma Joe's / Menards (Duke Thorson),Toyota,41.0,,running,1.0,38.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,16.0,29.0,22.0,Austin Wayne Self,AM Technical Solutions / Go Texan (Tim Self),Chevrolet,41.0,,running,0.0,21.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,17.0,16.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,41.0,,running,0.0,24.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,18.0,8.0,51.0,Parker Chase,Vertical Bridge (Kyle Busch),Toyota,41.0,,running,0.0,19.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,19.0,24.0,11.0,Camden Murphy,Inox Supreme Lubricants (Spencer Davis),Chevrolet,41.0,,running,0.0,19.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,20.0,12.0,40.0,Ryan Truex,Freightliner (Al Niece),Chevrolet,41.0,,running,0.0,17.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,21.0,19.0,19.0,Derek Kraus,NAPA Autocare (Bill McAnally),Toyota,41.0,,running,0.0,24.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,22.0,27.0,13.0,Johnny Sauter,AHI Facility Services (Duke Thorson),Toyota,41.0,,running,0.0,15.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,23.0,32.0,34.0,Lawless Alan,Auto ParkIt (Josh Reaume),Toyota,41.0,,running,0.0,14.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,24.0,22.0,56.0,Timmy Hill,Good Sam (Timmy Hill),Chevrolet,41.0,,running,0.0,14.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,25.0,30.0,12.0,Tate Fogleman,Solid Rock Carriers (Randy Young),Chevrolet,41.0,,running,0.0,12.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,26.0,14.0,45.0,Bayley Currey,Chasco Constructors (Al Niece),Chevrolet,41.0,,running,0.0,15.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,27.0,31.0,23.0,Chase Purdy,BamaBuggies.com (Maury Gallagher),Chevrolet,41.0,,running,0.0,10.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,28.0,33.0,24.0,Jack Wood,Chevy Accessories (Maury Gallagher),Chevrolet,41.0,,running,0.0,9.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,29.0,25.0,30.0,Michele Abbate,Scosche (Steven Lane),Toyota,41.0,,running,0.0,8.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,30.0,34.0,4.0,Cory Roper,Carquest Auto Parts (Roper Racing),Ford,41.0,,running,0.0,7.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,31.0,36.0,15.0,Tanner Gray,Ford Performance (David Gilliland),Ford,40.0,,running,0.0,6.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,32.0,18.0,25.0,Timothy Peters,Rackley Roofing (Rackley W.A.R.),Chevrolet,40.0,,running,0.0,5.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,33.0,20.0,18.0,Chandler Smith,Safelite Auto Glass (Kyle Busch),Toyota,39.0,,running,0.0,4.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,34.0,35.0,3.0,Roger Reuse,I Heart Mac & Cheese (Jordan Anderson),Chevrolet,38.0,,running,0.0,3.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,35.0,10.0,98.0,Christian Eckes,Farm Paint / Curb Records (Mike Curb),Toyota,36.0,,suspension,0.0,2.0,0.0
2021,9,Austin,Circuit of the Americas,3.41,road course,36.0,7.0,33.0,Cameron Lawrence,Impact Health (Josh Reaume),Chevrolet,34.0,,running,0.0,1.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,1.0,4.0,4.0,John H. Nemechek,Mobil 1 (Kyle Busch),Toyota,134.0,,running,71.0,49.0,5.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,2.0,9.0,42.0,Carson Hocevar,Scott's / GM Parts Now (Al Niece),Chevrolet,134.0,,running,5.0,39.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,3.0,5.0,99.0,Ben Rhodes,Bombardier LearJet 75 (Duke Thorson),Toyota,134.0,,running,0.0,36.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,4.0,11.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,134.0,,running,1.0,36.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,5.0,1.0,38.0,Todd Gilliland,The Pete Store (Bob Jenkins),Ford,134.0,,running,5.0,41.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,6.0,23.0,18.0,Chandler Smith,Safelite Auto Glass (Kyle Busch),Toyota,134.0,,running,0.0,31.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,7.0,31.0,66.0,Ty Majeski,SimCraft (Duke Thorson),Toyota,134.0,,running,0.0,38.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,8.0,15.0,19.0,Derek Kraus,NAPA Power Premium Plus (Bill McAnally),Toyota,134.0,,running,0.0,40.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,9.0,3.0,16.0,Austin Hill,United Rentals (Shigeaki Hattori),Toyota,134.0,,running,0.0,44.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,10.0,6.0,21.0,Zane Smith,Good Sam (Maury Gallagher),Chevrolet,134.0,,running,13.0,43.0,1.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,11.0,22.0,98.0,Christian Eckes,Farm Paint / Curb Records (Mike Curb),Toyota,134.0,,running,3.0,26.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,12.0,16.0,40.0,Ryan Truex,Marquis Spas (Al Niece),Chevrolet,134.0,,running,1.0,31.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,13.0,12.0,1.0,Hailie Deegan,Toter / Engine Ice (David Gilliland),Ford,133.0,,running,0.0,25.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,14.0,8.0,9.0,Grant Enfinger,Camping World (Codie Rohrbaugh),Chevrolet,133.0,,running,0.0,25.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,15.0,20.0,24.0,Jack Wood,Chevy Accessories (Maury Gallagher),Chevrolet,133.0,,running,0.0,22.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,16.0,7.0,26.0,Tyler Ankrum,Liuna (Maury Gallagher),Chevrolet,133.0,,running,2.0,26.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,17.0,13.0,22.0,Austin Wayne Self,AM Technical Solutions / Go Texan (Tim Self),Chevrolet,133.0,,running,0.0,20.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,18.0,18.0,56.0,Timmy Hill,Hill Motorsports (Timmy Hill),Chevrolet,133.0,,running,0.0,19.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,19.0,19.0,45.0,Bayley Currey,Niece Motorsports (Al Niece),Chevrolet,133.0,,running,0.0,18.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,20.0,17.0,51.0,Drew Dollar,Sunbelt Rentals (Kyle Busch),Toyota,133.0,,running,0.0,17.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,21.0,36.0,41.0,Dawson Cram,Camping World (Mark Cram),Chevrolet,133.0,,running,0.0,16.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,22.0,25.0,15.0,Tanner Gray,Ford Performance (David Gilliland),Ford,133.0,,running,0.0,15.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,23.0,21.0,2.0,Kris Wright,First National Bank (Randy Young),Chevrolet,132.0,,running,0.0,14.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,24.0,32.0,30.0,Danny Bohn,North American Motor Car (Steven Lane),Toyota,131.0,,running,0.0,13.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,25.0,27.0,4.0,Cory Roper,Carquest Auto Parts (Roper Racing),Ford,129.0,,running,0.0,12.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,26.0,35.0,20.0,Spencer Boyd,Credit MRI (Randy Young),Chevrolet,128.0,,running,0.0,11.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,27.0,30.0,34.0,C.J. McLaughlin,Sci Aps (Josh Reaume),Toyota,127.0,,running,0.0,10.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,28.0,34.0,33.0,Akinori Ogata,Good Sam's (Josh Reaume),Chevrolet,125.0,,running,0.0,9.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,29.0,33.0,3.0,Keith McGee,Viva La Stool / Barstool Sports (Jordan Anderson),Chevrolet,123.0,,running,0.0,8.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,30.0,10.0,88.0,Matt Crafton,Jack Links / Menards (Duke Thorson),Toyota,114.0,,engine,0.0,15.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,31.0,14.0,13.0,Johnny Sauter,Tenda Equine & Pet Care Products (Duke Thorson),Toyota,111.0,,crash,0.0,6.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,32.0,38.0,14.0,Trey Hutchens,Heintz Bros. Performance (Trey Hutchens),Chevrolet,108.0,,crash,0.0,5.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,33.0,37.0,10.0,Jennifer Jo Cobb,Fastener Supply Co. (Jennifer Jo Cobb),Ford,71.0,,suspension,0.0,4.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,34.0,26.0,23.0,Chase Purdy,BamaBuggies.com (Maury Gallagher),Chevrolet,59.0,,dvp,0.0,3.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,35.0,2.0,2.0,Sheldon Creed,LiftKits4Less.com (Maury Gallagher),Chevrolet,55.0,,crash,33.0,12.0,1.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,36.0,28.0,32.0,Bret Holmes,Southern State Bank (Stacy Holmes),Chevrolet,49.0,,crash,0.0,1.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,37.0,24.0,12.0,Tate Fogleman,Da-Quick Clip / Operation Kare (Randy Young),Chevrolet,38.0,,rear gear,0.0,1.0,0.0
2021,10,Charlotte,Charlotte Motor Speedway,1.5,paved track,38.0,29.0,25.0,Timothy Peters,Rackley Roofing (Rackley W.A.R.),Chevrolet,13.0,,steering,0.0,1.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,1.0,1.0,4.0,John H. Nemechek,Romco (Kyle Busch),Toyota,147.0,,running,64.0,53.0,6.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,2.0,22.0,24.0,Chase Elliott,Adrenaline Shoc (Maury Gallagher),Chevrolet,147.0,,running,45.0,0.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,3.0,18.0,98.0,Grant Enfinger,Champion / Curb Records (Mike Curb),Toyota,147.0,,running,0.0,36.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,4.0,5.0,16.0,Austin Hill,AISIN (Shigeaki Hattori),Toyota,147.0,,running,0.0,43.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,5.0,8.0,18.0,Chandler Smith,Safelite Auto Glass (Kyle Busch),Toyota,147.0,,running,0.0,43.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,6.0,7.0,21.0,Zane Smith,MRC Construction (Maury Gallagher),Chevrolet,147.0,,running,12.0,41.0,1.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,7.0,4.0,38.0,Todd Gilliland,Speedy Cash (Bob Jenkins),Ford,147.0,,running,8.0,32.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,8.0,11.0,26.0,Tyler Ankrum,Liuna (Maury Gallagher),Chevrolet,147.0,,running,0.0,29.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,9.0,20.0,15.0,Tanner Gray,Ford Performance (David Gilliland),Ford,147.0,,running,7.0,37.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,10.0,33.0,25.0,Josh Berry,Rackley Roofing (Rackley W.A.R.),Chevrolet,147.0,,running,0.0,0.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,11.0,3.0,42.0,Carson Hocevar,Sparco / Plains Capital Bank (Al Niece),Chevrolet,147.0,,running,0.0,26.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,12.0,17.0,13.0,Johnny Sauter,AHI Facility Services (Duke Thorson),Toyota,147.0,,running,0.0,25.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,13.0,9.0,19.0,Derek Kraus,Hunter Nation (Bill McAnally),Toyota,146.0,,running,0.0,35.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,14.0,27.0,30.0,Brennan Poole,On Point Motorsports (Steven Lane),Toyota,146.0,,running,0.0,35.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,15.0,13.0,22.0,Austin Wayne Self,AM Technical Solutions / Go Texan (Tim Self),Chevrolet,146.0,,running,0.0,26.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,16.0,14.0,40.0,Ryan Truex,Marquis Spas (Al Niece),Chevrolet,146.0,,running,0.0,21.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,17.0,28.0,23.0,Chase Purdy,BamaBuggies.com (Maury Gallagher),Chevrolet,145.0,,running,0.0,20.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,18.0,21.0,4.0,Cory Roper,Carquest Auto Parts (Roper Racing),Ford,145.0,,running,0.0,19.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,19.0,25.0,56.0,Tyler Hill,Mountain Fork Brewery (Timmy Hill),Chevrolet,145.0,,running,0.0,18.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,20.0,15.0,88.0,Matt Crafton,Chi Chi's / Menards (Duke Thorson),Toyota,144.0,,running,0.0,17.0,0.0
2021,11,Fort Worth,Texas Motor Speedway,1.5,paved track,21.0,23.0,41.0,Dawson Cram,Camping World (Mark Cram),Chevrolet,144.0,,running,0.0,16.0,0.0
